model,price,transmission,mileage,fuelType,tax,mpg,engineSize,brand,car_age
 Polo,9.3048320350689,Manual,8.952734767106872,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.158099260130491,Manual,10.043292972227004,Petrol,150.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.3048320350689,Manual,9.276876895776427,Petrol,95.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.08375621986673,Manual,9.900583339388739,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.546884034617925,Semi-Auto,10.447583528813514,Petrol,145.0,50.4,1.8,Volkswagen,1.6094379124341003
 Polo,9.350189267092581,Manual,9.295232838994146,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.3048320350689,Manual,9.787346917401315,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.18512512283512,Manual,9.203718495667296,Petrol,150.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.901034546375062,Semi-Auto,7.601402334583733,Petrol,150.0,46.3,1.0,Volkswagen,0.6931471805599453
 Polo,9.502711433914095,Manual,9.206633510044856,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.022925868116218,Manual,10.087058328730514,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,8.921457578947884,Manual,10.608069110721736,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.641538201979953,Manual,6.90875477931522,Petrol,145.0,47.9,1.0,Volkswagen,0.6931471805599453
 Polo,9.531771484474337,Manual,8.981807323377534,Diesel,145.0,57.7,1.6,Volkswagen,1.0986122886681098
 Polo,9.099520536870939,Manual,9.809726172721653,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.726213236963687,Semi-Auto,2.3978952727983707,Petrol,145.0,45.6,1.0,Volkswagen,0.6931471805599453
 Polo,9.581628028282761,Manual,8.517393171418904,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.070618428801046,Manual,10.294481794215836,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.25874951118387,Semi-Auto,9.798182590890704,Petrol,95.0,60.1,1.2,Volkswagen,1.9459101490553132
 Polo,9.305286849285137,Manual,9.969509348078125,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.392328539868899,Manual,9.924759687811667,Petrol,95.0,65.7,1.0,Volkswagen,1.6094379124341003
 Polo,9.648337205086833,Manual,9.248599084093273,Petrol,150.0,49.6,1.0,Volkswagen,1.0986122886681098
 Polo,9.25874951118387,Manual,10.13197679017509,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.392328539868899,Manual,10.403049984023408,Petrol,145.0,47.0,1.8,Volkswagen,1.791759469228055
 Polo,9.510148624225804,Manual,9.245900547374733,Diesel,150.0,57.7,1.6,Volkswagen,1.0986122886681098
 Polo,9.54652685348758,Semi-Auto,8.868413284672005,Petrol,145.0,45.6,1.0,Volkswagen,1.0986122886681098
 Polo,9.417029285218431,Manual,9.61953186182516,Petrol,150.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.158625936289503,Manual,10.086350629348315,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.433163872079467,Semi-Auto,9.070388411548738,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.388570235866881,Manual,9.6006918422743,Petrol,145.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,9.076923258535832,Manual,10.308985993422082,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.282754052485227,Manual,9.561067663645012,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.209940291954844,Manual,9.713113662551345,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.04735074348172,Manual,10.227344839931181,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.888424674859083,Semi-Auto,7.902857191280582,Petrol,150.0,39.8,2.0,Volkswagen,1.0986122886681098
 Polo,9.822873848541882,Manual,7.601402334583733,Petrol,145.0,49.6,1.0,Volkswagen,0.6931471805599453
 Polo,9.209940291954844,Manual,10.421358301028755,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.305286849285137,Semi-Auto,9.991910432886025,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.34975442775886,Semi-Auto,10.13816433966401,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.433403920090221,Semi-Auto,10.176411254012363,Petrol,95.0,61.4,1.4,Volkswagen,1.9459101490553132
 Polo,8.82453082152646,Manual,10.516535773840447,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.305286849285137,Manual,9.45727857185611,Petrol,150.0,60.1,1.0,Volkswagen,1.3862943611198906
 Polo,9.608579434992608,Manual,8.871224644409553,Petrol,150.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.254548626640503,Manual,10.133288891514404,Petrol,150.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.47262771040802,Manual,9.189218875354072,Petrol,150.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,9.194515821629212,Manual,9.586857158128455,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,8.955706153570603,Manual,11.026808713825016,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.204523486654617,Manual,9.776108623206298,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.29550838434606,Manual,9.469700127423375,Petrol,95.0,65.7,1.0,Volkswagen,1.6094379124341003
 Polo,8.987321812850125,Manual,10.606609816118151,Petrol,95.0,61.4,1.4,Volkswagen,2.1972245773362196
 Polo,9.391995039782433,Manual,10.001203926042198,Petrol,145.0,61.4,1.4,Volkswagen,1.6094379124341003
 Polo,9.06900719585954,Manual,10.176068677452669,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.637110246578176,Manual,7.493317248862145,Petrol,145.0,52.3,1.0,Volkswagen,0.6931471805599453
 Polo,9.255504923930557,Manual,10.177742381673879,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.453443401029997,Manual,10.516129418436423,Petrol,150.0,62.8,1.0,Volkswagen,1.3862943611198906
 Polo,9.586170674954657,Manual,8.328692583545568,Petrol,150.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.169830828637973,Manual,9.56836440548421,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.286560397887591,Manual,9.718121365555948,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.581834960513193,Semi-Auto,9.69196372993396,Petrol,95.0,61.4,1.4,Volkswagen,1.6094379124341003
 Polo,9.158625936289503,Manual,10.413402762000757,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.09750756370184,Manual,10.26646260902334,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.101863895640099,Manual,9.927594627879362,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.234252192022495,Manual,10.063350457922596,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.30492301446213,Manual,9.285726098882073,Petrol,150.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.44951474036292,Manual,9.344171719609703,Petrol,145.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,9.147720009994515,Manual,10.344834472532058,Petrol,145.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.586170674954657,Manual,8.09925056179696,Petrol,150.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.185227671161108,Manual,10.462474571409137,Petrol,95.0,61.4,1.4,Volkswagen,2.0794415416798357
 Polo,9.0410929746695,Manual,10.625877951565714,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.858856228390534,Semi-Auto,7.96693349840484,Petrol,145.0,39.8,2.0,Volkswagen,1.0986122886681098
 Polo,9.226508953137767,Manual,9.743905482711662,Petrol,95.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.436838291102966,Manual,10.058180942212608,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.57094757444252,Manual,9.85061406292906,Petrol,145.0,62.8,1.0,Volkswagen,1.3862943611198906
 Polo,9.148677711584076,Manual,10.23670449643667,Petrol,95.0,60.1,1.2,Volkswagen,1.9459101490553132
 Polo,9.229358377811945,Manual,10.320749470523804,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.19339765124587,Manual,10.244307467150762,Petrol,150.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.118553976345474,Manual,10.197760358311859,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.227492430793749,Manual,9.800956363888462,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.546169544733285,Manual,7.968319500012717,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.19248185367487,Manual,10.11463949099796,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.509778075438817,Manual,8.132412674500905,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.528794103094718,Manual,8.185628891147607,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.509778075438817,Manual,7.824445930877619,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.018210874191142,Manual,10.525058169606785,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.130539301772627,Manual,10.297352302577972,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.912744573798804,Semi-Auto,7.470793774195062,Petrol,145.0,39.8,2.0,Volkswagen,1.0986122886681098
 Polo,8.983690681332686,Manual,10.968456876781646,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.517898598432753,Semi-Auto,10.264861439131325,Petrol,95.0,61.4,1.4,Volkswagen,1.6094379124341003
 Polo,9.535390480896702,Semi-Auto,9.975110296209095,Petrol,145.0,46.3,1.0,Volkswagen,1.3862943611198906
 Polo,9.509778075438817,Manual,8.429235912657095,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.545454543987825,Semi-Auto,10.031748832480138,Petrol,145.0,50.4,1.8,Volkswagen,1.6094379124341003
 Polo,9.305559638557117,Manual,9.77440339912459,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.433403920090221,Semi-Auto,7.611842399580417,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.071193240566025,Manual,10.26534902316216,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.24483841238375,Manual,9.922652721797139,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.846970109700957,Manual,1.791759469228055,Petrol,145.0,47.9,1.0,Volkswagen,0.6931471805599453
 Polo,8.987321812850125,Manual,10.383348686544645,Petrol,95.0,60.1,1.2,Volkswagen,2.0794415416798357
 Polo,9.181014542594355,Manual,9.647885373547759,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.517530910816006,Semi-Auto,9.248310303227811,Petrol,150.0,61.4,1.0,Volkswagen,1.3862943611198906
 Polo,9.680406499268875,Manual,1.791759469228055,Petrol,145.0,47.9,1.0,Volkswagen,0.6931471805599453
 Polo,9.648659816955295,Manual,5.991464547107982,Petrol,145.0,47.9,1.0,Volkswagen,0.6931471805599453
 Polo,9.506808731708581,Manual,9.014811987694946,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.132486932771318,Manual,10.633496897828639,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.190035618635818,Manual,9.92944765420566,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.158941808890182,Manual,9.990903014539077,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.169726689090886,Manual,10.465984899076615,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.137984709784043,Manual,9.680406499268875,Petrol,95.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.210340371976184,Manual,9.628655892063167,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.852246888342531,Semi-Auto,7.601402334583733,Petrol,145.0,46.3,1.0,Volkswagen,0.6931471805599453
 Polo,9.076923258535832,Manual,10.201478802339059,Petrol,95.0,58.9,1.0,Volkswagen,1.791759469228055
 Polo,9.132486932771318,Manual,9.800513076908299,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.61587214452889,Manual,6.431331081933479,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
 Polo,9.305286849285137,Manual,9.996294602122335,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.54652685348758,Manual,8.401108712395436,Diesel,145.0,55.4,1.6,Volkswagen,1.0986122886681098
 Polo,9.510148624225804,Manual,8.400884069015854,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.210340371976184,Manual,10.275085591132715,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.305286849285137,Semi-Auto,10.628060723095926,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.472396896788991,Semi-Auto,10.432820847857858,Petrol,95.0,61.4,1.4,Volkswagen,1.6094379124341003
 Polo,9.472396896788991,Manual,9.481435640823564,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.392328539868899,Manual,8.546946149565585,Petrol,145.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,9.472089062401459,Semi-Auto,10.229945527689226,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.422786913742057,Manual,8.67470962929122,Petrol,145.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,8.961879012677683,Manual,10.596659732783579,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.213634938925614,Manual,9.397234790615272,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.171911345356401,Manual,10.246651634446913,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,8.83651926920248,Semi-Auto,10.704412325269505,Petrol,145.0,47.9,1.4,Volkswagen,2.1972245773362196
 Polo,9.073489189226986,Manual,10.20898498485791,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.104535313079205,Manual,10.022203486241112,Petrol,95.0,68.9,1.0,Volkswagen,1.9459101490553132
 Polo,9.059633754551479,Manual,10.715039797474695,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.066700921774572,Manual,9.947839310106628,Petrol,95.0,60.1,1.2,Volkswagen,1.9459101490553132
 Polo,8.853808274977197,Manual,10.885247622203586,Petrol,95.0,60.1,1.2,Volkswagen,1.9459101490553132
 Polo,9.104535313079205,Semi-Auto,10.440594769696007,Petrol,145.0,47.9,1.4,Volkswagen,2.1972245773362196
 Polo,9.258368340986765,Manual,10.008387962361498,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.30492301446213,Manual,10.116944338260794,Petrol,95.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.104535313079205,Manual,10.548048298172429,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.34940642009918,Manual,9.105535257610056,Petrol,150.0,58.9,1.0,Volkswagen,1.3862943611198906
 Polo,9.02304647355567,Manual,10.583118803042552,Diesel,95.0,83.1,1.4,Volkswagen,1.9459101490553132
 Polo,9.035034150076132,Manual,9.973479924356162,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.574080300037034,Automatic,9.63991255542758,Petrol,145.0,45.6,1.0,Volkswagen,1.0986122886681098
 Polo,9.52711997525166,Manual,9.125109227613523,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.405660414555793,Manual,9.167954655479745,Petrol,145.0,48.7,1.0,Volkswagen,1.0986122886681098
 Polo,9.524566999650077,Manual,9.518413134075697,Petrol,145.0,52.3,1.0,Volkswagen,1.3862943611198906
 Polo,9.104090572133472,Manual,9.7881328161731,Petrol,95.0,60.1,1.2,Volkswagen,2.0794415416798357
 Polo,9.282940064390527,Manual,9.018089684104343,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.581352052014967,Manual,7.784889295655098,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.581352052014967,Manual,7.97522083865341,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.782054112252597,Semi-Auto,9.411238314343073,Petrol,145.0,47.9,2.0,Volkswagen,1.3862943611198906
 Polo,9.08398318309966,Manual,10.066626289913309,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.164610520270008,Manual,9.63756697186586,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.11964950669168,Semi-Auto,10.503998475174141,Petrol,95.0,60.1,1.2,Volkswagen,2.0794415416798357
 Polo,9.104090572133472,Manual,10.41971854096067,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.509110741413384,Semi-Auto,9.214232786691527,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.464362242935328,Manual,8.576405051048084,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.670104253491726,Manual,8.58185670474196,Petrol,145.0,51.4,1.0,Volkswagen,1.0986122886681098
 Polo,9.228474942171665,Manual,10.025705185260378,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.070273383079064,Manual,10.533721557035943,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.559376212117632,Manual,8.636042325254618,Petrol,145.0,47.9,1.0,Volkswagen,1.0986122886681098
 Polo,9.173883834965567,Manual,10.358472717107684,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,8.982435503560263,Manual,10.835828783228976,Petrol,95.0,60.1,1.2,Volkswagen,2.0794415416798357
 Polo,9.194414221425923,Manual,10.076600170244772,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.094143577573671,Manual,10.297959119169427,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.262268464836541,Manual,7.748460023899697,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.3031929889908,Manual,8.892336539638013,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.0918946167697,Manual,10.389395288339156,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.468233115617211,Manual,9.423110302862831,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.645429005150419,Manual,7.905441649060286,Petrol,145.0,47.9,1.0,Volkswagen,0.6931471805599453
 Polo,9.171911345356401,Manual,10.23988835803477,Petrol,95.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.48288342558516,Manual,9.65033572298117,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.870240958742492,Semi-Auto,7.866338923046544,Petrol,145.0,39.8,2.0,Volkswagen,1.0986122886681098
 Polo,9.202610573914242,Manual,10.089012306943829,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.201602306032898,Manual,9.852194258148577,Petrol,95.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.621257258762592,Manual,7.22983877815125,Petrol,150.0,52.3,1.0,Volkswagen,0.6931471805599453
 Polo,9.596758567164112,Automatic,9.217315985712608,Petrol,145.0,45.6,1.0,Volkswagen,1.0986122886681098
 Polo,8.987071812848821,Manual,10.52169564643158,Petrol,95.0,60.1,1.0,Volkswagen,1.9459101490553132
 Polo,9.216620609933333,Manual,9.67990640549087,Petrol,95.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,8.98669669562029,Manual,10.582687926963448,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.104535313079205,Manual,10.339611181598086,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.34975442775886,Manual,9.227197489042606,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.433163872079467,Manual,9.405166749908611,Petrol,150.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.286930974137896,Manual,10.241030644158833,Petrol,95.0,65.7,1.0,Volkswagen,1.791759469228055
 Polo,9.239510749275963,Manual,9.723463354790857,Petrol,145.0,60.1,1.0,Volkswagen,1.6094379124341003
 Polo,9.305286849285137,Manual,10.15843980036499,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.25874951118387,Manual,10.029635504524139,Petrol,95.0,58.9,1.0,Volkswagen,1.6094379124341003
 Polo,9.305286849285137,Manual,9.921229234012285,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.25874951118387,Manual,9.036463061964891,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.392328539868899,Semi-Auto,10.07949756671628,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.332646496360152,Manual,9.231318778361375,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.239510749275963,Manual,9.726392314713754,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.25874951118387,Manual,10.364008866392371,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.453364978883542,Manual,9.680406499268875,Petrol,150.0,62.8,1.0,Volkswagen,1.3862943611198906
 Polo,9.371693622333941,Manual,9.74143910058173,Petrol,150.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.852246888342531,Semi-Auto,8.294299608857235,Petrol,150.0,39.8,2.0,Volkswagen,1.0986122886681098
 Polo,9.305741456739435,Manual,9.602990383037504,Petrol,150.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.132486932771318,Manual,10.110745594620115,Petrol,95.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.235130540783402,Manual,10.274499232574913,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.076923258535832,Manual,10.377078489691893,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.273409063443166,Manual,9.798182590890704,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.19532825185568,Manual,9.753536375772624,Petrol,95.0,60.1,1.2,Volkswagen,1.791759469228055
 Polo,9.31847703058076,Manual,9.701738498076075,Petrol,150.0,60.1,1.0,Volkswagen,1.3862943611198906
 Polo,9.561841957140917,Manual,10.142504453006628,Petrol,150.0,47.0,1.8,Volkswagen,1.6094379124341003
 Polo,8.960852845322371,Manual,10.573980042531268,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,9.089640586738398,Manual,10.430521115146327,Petrol,95.0,60.1,1.0,Volkswagen,1.791759469228055
 Polo,8.909505512946101,Manual,10.869729678852693,Petrol,95.0,60.1,1.0,Volkswagen,2.0794415416798357
 Polo,9.575816471867984,Manual,7.536363938404511,Petrol,150.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.525224101853109,Manual,9.324739912284679,Petrol,145.0,52.3,1.0,Volkswagen,1.0986122886681098
 Polo,9.417435838868785,Manual,9.347664562839402,Petrol,145.0,64.2,1.0,Volkswagen,1.3862943611198906
 Polo,9.15915233520675,Manual,10.186596685017772,Petrol,145.0,60.1,1.2,Volkswagen,1.6094379124341003
 Polo,9.577826662126565,Manual,7.130098510125578,Petrol,145.0,48.7,1.0,Volkswagen,0.6931471805599453
